Name,Price,Info
Mitsubishi Space Star '18  1.2 ClearTec Edition 100+ ΑΥΤΟΜΑΤΟ,11990.0,"4/2018, 26.600 χλμ, 1.193 cc, 82 bhp, Αυτόματο, Βενζίνη"
Peugeot 308 '16,10500.0,"1/2016, 138.921 χλμ, 1.600 cc, 120 bhp, Πετρέλαιο"
"Smart ForTwo '12 ΠΡΟΣΦΟΡΑ-DIESEL EURO 5, ΗΛΕΚΤΡΙΚΟ ΤΙΜΟΝΙ",7999.0,"11/2012, 1 χλμ, 800 cc, 54 bhp, Αυτόματο, Πετρέλαιο"
Smart ForTwo '13 Passion cabrio !! ΠΡΟΣΦΟΡΑ!!,8490.0,"7/2013, 89.500 χλμ, 999 cc, 71 bhp, Αυτόματο, Βενζίνη"
"Mini Countryman '11 COOPER Diesel,EURO 5",12990.0,"2/2011, 228.500 χλμ, 1.568 cc, 110 bhp, Πετρέλαιο"
Toyota Aygo '17  1.0 x-play x-shift,9300.0,"11/2017, 26.977 χλμ, 998 cc, 69 bhp, Βενζίνη"
Nissan Juke '24 Super Προσφορά!,19490.0,"5/2024, 1.000 cc, 117 bhp, Βενζίνη"
Nissan Qashqai '19  1.5 dCi Tekna * FULL EXTRA *,20500.0,"1/2019, 92.000 χλμ, 1.500 cc, 116 bhp, Πετρέλαιο"
Smart ForTwo '12 FORTWO PASSION ΗΛΕΚ/ΚΟ ΤΙΜΟΝΙ,8490.0,"5/2012, 136.000 χλμ, 799 cc, 54 bhp, Αυτόματο, Πετρέλαιο"
Smart ForTwo '15,8999.0,"1/2015, 140.000 χλμ, 999 cc, 71 bhp, Βενζίνη"
Opel Corsa '14,6000.0,"6/2014, 232.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Peugeot 308 '16 308 5D 1.6 BLUEHDI 120 ALLURE EAT6,11000.0,"1/2016, 209.832 χλμ, 1.598 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
Volkswagen Amarok '15 Special edition,23000.0,"1/2015, 172 χλμ, 2.000 cc, 185 bhp, Αυτόματο, Πετρέλαιο"
Peugeot 208 '16,11500.0,"10/2016, 72.000 χλμ, 1.598 cc, 75 bhp, Πετρέλαιο"
Mercedes-Benz CLS 320 '08,37000.0,"12/2008, 28.000 χλμ, 3.200 cc, 245 bhp, Αυτόματο, Πετρέλαιο"
Volkswagen Polo '19  ΕΛΛΗΝΙΚΟ 1.6 TDI SCR Trendline,13300.0,"6/2019, 124.000 χλμ, 1.600 cc, 80 bhp, Πετρέλαιο"
error,,
Volvo V40 '13 D2,11500.0,"1/2013, 164.000 χλμ, 1.600 cc, 115 bhp, Πετρέλαιο"
Peugeot 2008 '15 DIESEL 1.6 AUTOMATIC NAVI,9999.0,"9/2015, 136.000 χλμ, 1.600 cc, 100 bhp, Αυτόματο, Πετρέλαιο"
Ford Grand C-Max '17 I.5 DIESEL AYTOMATIC KAINOΥΡΓΙΟ,13990.0,"1/2017, 111.000 χλμ, 1.499 cc, 120 bhp, Αυτόματο, Πετρέλαιο"
Volkswagen Caddy '19 MAXI Full Extra EURO6 2.0l,15999.0,"1/2019, 87.126 χλμ, 2.000 cc, 110 bhp, Πετρέλαιο"
Smart ForFour '20 EURO6 Cruises Control,9999.0,"1/2020, 69.115 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Volkswagen Golf '16 GOLF 7 1.2 TSI EURO6,11900.0,"1/2016, 53.468 χλμ, 1.200 cc, 90 bhp, Βενζίνη"
Toyota MR 2 '00 Toyota Mr2 1.8cc,8500.0,"1/2000, 150.000 χλμ, 1.800 cc, 190 bhp, Βενζίνη"
Hyundai i 20 '16 Full extra EURO6 Diesel,11500.0,"1/2016, 80.089 χλμ, 1.400 cc, 95 bhp, Πετρέλαιο"
Fiat 500 '15,8999.0,"1/2015, 89.179 χλμ, 1.242 cc, 75 bhp, Βενζίνη"
Suzuki Celerio '19 Full extra EURO6,8500.0,"1/2019, 89.840 χλμ, 1.000 cc, 70 bhp, Βενζίνη"
Volkswagen Polo '15 1.0 MPI TRENDLINE EURO6,8499.0,"1/2015, 96.276 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Ford Ka '15  1.2 Start/Stopp Trend EURO6,6999.0,"1/2015, 111.351 χλμ, 1.242 cc, 75 bhp, Βενζίνη"
Opel Corsa '19,12990.0,"4/2019, 39.100 χλμ, 1.398 cc, 90 bhp, Βενζίνη"
Peugeot 2008 '18,15900.0,"11/2018, 42.700 χλμ, 1.500 cc, 100 bhp, Πετρέλαιο"
Nissan NV 200 '17 EURO6FULL EXTRA Cruise Control,11999.0,"1/2017, 96.016 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Nissan Juke '14 ΠΕΤΡΈΛΑΙΟ ΕΥΚΑΙΡΊΑ!!!,11500.0,"1/2014, 160 χλμ, 1.500 cc, 117 bhp, Πετρέλαιο"
error,,
Volkswagen Polo '15  1.0 MPI Trendline EURO6,8999.0,"1/2015, 78.291 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Bmw X2 '19 M SPORT AUTO,27900.0,"3/2019, 140.200 χλμ, 1.500 cc, 116 bhp, Αυτόματο, Πετρέλαιο"
Mercedes-Benz GLA 180 '18,22990.0,"3/2018, 44.000 χλμ, 1.600 cc, 122 bhp, Βενζίνη"
Opel Astra '17 DYNAMIC 136 HP,14000.0,"1/2017, 55.200 χλμ, 1.600 cc, 136 bhp, Πετρέλαιο"
Peugeot 3008 '19  1.2 PureTech 130 S&S ACTIVE GRIP,22900.0,"2/2019, 45.800 χλμ, 1.200 cc, 130 bhp, Βενζίνη"
Honda Civic '18,17990.0,"3/2018, 48.200 χλμ, 1.000 cc, 130 bhp, Βενζίνη"
Volkswagen Amarok '11,21000.0,"11/2011, 219.000 χλμ, 2.000 cc, 163 bhp, Πετρέλαιο"
Opel Corsa '19  1.2 ecoFlex Start&Stop EURO6,11500.0,"1/2019, 48.260 χλμ, 1.200 cc, 85 bhp, Βενζίνη"
Bmw 114 '18,17900.0,"10/2018, 32.000 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Mitsubishi L200 '21,37900.0,"10/2021, 19.000 χλμ, 2.200 cc, 150 bhp, Πετρέλαιο"
Peugeot Expert '19,18950.0,"8/2019, 56.303 χλμ, 1.500 cc, 120 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Peugeot Partner '20,15700.0,"7/2020, 46.600 χλμ, 1.500 cc, 100 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mitsubishi L200 '11,18500.0,"4/2011, 115.000 χλμ, 2.500 cc, 178 bhp, Πετρέλαιο"
Honda Civic '19 comfort -navi,20900.0,"4/2019, 29.000 χλμ, 1.600 cc, 120 bhp, Πετρέλαιο"
Mitsubishi L200 '10,20000.0,"1/2010, 133.306 χλμ, 2.500 cc, 178 bhp, Αυτόματο, Πετρέλαιο"
Mitsubishi Asx '19 INVITE PLUS,19000.0,"8/2019, 37.000 χλμ, 1.600 cc, 117 bhp, Βενζίνη"
Hyundai i 30 '18 FACELIFT-PREMIUM -NAVI- CAMERA,13999.0,"1/2018, 92.043 χλμ, 1.600 cc, 110 bhp, Πετρέλαιο"
Honda CR-V '15,24000.0,"10/2015, 44.000 χλμ, 1.600 cc, 120 bhp, Πετρέλαιο"
Nissan Micra '18,13600.0,"3/2018, 77.600 χλμ, 1.461 cc, 90 bhp, Πετρέλαιο"
Nissan Micra '17,13800.0,"11/2017, 75.300 χλμ, 1.461 cc, 90 bhp, Πετρέλαιο"
error,,
Citroen Berlingo '22 L2 ΕΞΑΤΑΧΥΤΟ,19350.0,"1/2022, 39.850 χλμ, 1.500 cc, 100 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mitsubishi Eclipse Cross '18,18900.0,"7/2018, 115.000 χλμ, 1.500 cc, 163 bhp, Βενζίνη"
Kia Rio '18  1.1 CRDi Eco dynamic,12500.0,"1/2018, 55.628 χλμ, 1.100 cc, 75 bhp, Πετρέλαιο"
Bmw 118 '11  Sport Line Automatic,14990.0,"8/2011, 135.200 χλμ, 1.600 cc, 170 bhp, Αυτόματο, Βενζίνη"
Jaguar X-Type '03,5000.0,"1/2003, 185.000 χλμ, 2.500 cc, 192 bhp, Βενζίνη"
Seat Leon '16  1.8 TSI Start&Stop FR,15500.0,"9/2016, 138.000 χλμ, 1.800 cc, 180 bhp, Βενζίνη"
Opel Corsa '16 Color Edition Diesel EcoFlex,9999.0,"1/2016, 99.192 χλμ, 1.248 cc, 95 bhp, Πετρέλαιο"
Dacia Dokker '17 EURO6 1.5 diesel,8999.0,"1/2017, 76.593 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Opel Corsa '16  1.0 Turbo ecoFlex 6 sped,8999.0,"1/2016, 88.925 χλμ, 100 cc, 115 bhp, Βενζίνη"
Volkswagen Polo '15 Full extra EURO6,9900.0,"1/2015, 89.535 χλμ, 1.200 cc, 110 bhp, Βενζίνη"
Mercedes-Benz C 230 '04,7000.0,"10/2004, 202.000 χλμ, 1.800 cc, 193 bhp, Βενζίνη"
Ford Ka '15  1.2 Start/Stopp Trend EURO6,6999.0,"1/2015, 129.704 χλμ, 1.242 cc, 75 bhp, Βενζίνη"
Toyota Yaris '18 Προσφορά Πάσχα,9999.0,"1/2018, 79.114 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Skoda Citigo '17 MPI Full extra EURO6 75PS,8500.0,"1/2017, 84.789 χλμ, 1.000 cc, 75 bhp, Βενζίνη"
Renault Kangoo '18  1.5 dCi EURO6 Navigation,9999.0,"1/2018, 89.119 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Renault Captur '17 * ΔΕΡΜΑ - ΖΑΝΤΕΣ - NAVI - CAMERA *,13990.0,"6/2017, 102.000 χλμ, 1.200 cc, 120 bhp, Βενζίνη"
Toyota Yaris '16 • ΟΘΟΝΗ - ΚΑΜΕΡΑ - ΖΑΝΤΕΣ •,11500.0,"6/2016, 86.000 χλμ, 1.000 cc, 60 bhp, Βενζίνη"
Dacia Duster '15 •••••Α•Ψ•Ο•Γ•Ο•••••,12500.0,"10/2015, 63.000 χλμ, 1.200 cc, 125 bhp, Βενζίνη"
Citroen C3 '18 • ZANTEΣ 17' - ΘΕΡΜΑΙΝΟΜΕΝΑ •,11500.0,"3/2018, 92.000 χλμ, 1.560 cc, 75 bhp, Πετρέλαιο"
Citroen C4 Cactus '17 •ΔΕΡΜΑ - PANORAMA - RIP CURL •,12500.0,"6/2017, 98.000 χλμ, 1.200 cc, 110 bhp, Βενζίνη"
Bmw X4 '15 * X-LINE - ΑΥΤΟΜΑΤΟ - FULL EXTRA *,35000.0,"3/2015, 195.000 χλμ, 2.000 cc, 190 bhp, Αυτόματο, Πετρέλαιο"
Ford Ranger '07,13000.0,"1/2007, 150.000 χλμ, 2.143 cc, 143 bhp, Αυτόματο, Πετρέλαιο"
Mercedes-Benz E 200 '01 ΔΕΚΤΕΣ ΑΝΤΑΛΛΑΓΕΣ,3000.0,"1/2001, 200.000 χλμ, 2.000 cc, 163 bhp, Βενζίνη"
Citroen C3 Aircross '19 ΕΛΛΗΝΙΚΟ,14500.0,"1/2019, 105.000 χλμ, 1.500 cc, 100 bhp, Πετρέλαιο"
error,,
error,,
Bmw X3 '08 2.0i ΙΔΙΩΤΗ* ΠΡΟΣΦΟΡΑ -1000€,10990.0,"2/2008, 215.000 χλμ, 1.995 cc, 150 bhp, Βενζίνη"
error,,
error,,
Mercedes-Benz A 180 '16 Diesel 136 hp,18300.0,"5/2016, 107.300 χλμ, 1.500 cc, 136 bhp, Πετρέλαιο"
Nissan Juke '14 ΠΕΤΡΈΛΑΙΟ ΕΥΚΑΙΡΊΑ!!!,11500.0,"1/2014, 160 χλμ, 1.500 cc, 117 bhp, Πετρέλαιο"
Seat Cordoba '05,3890.0,"1/2005, 110.000 χλμ, 1.390 cc, 101 bhp, Βενζίνη"
Hyundai i 20 '13 1.1 CRDi ΙΔΙΩΤΗ*,7490.0,"6/2013, 126.500 χλμ, 1.120 cc, 75 bhp, Πετρέλαιο"
error,,
Bmw 320 '04,5290.0,"3/2004, 132.000 χλμ, 1.995 cc, 150 bhp, Βενζίνη"
Volkswagen 181 '79 Cabriolet ΙΔΙΩΤΗ*,9990.0,"6/1979, 1.588 cc, 60 bhp, Βενζίνη"
error,,
error,,
error,,
error,,
Mercedes-Benz A 160 '10 1.5 CVT Automatic,8990.0,"6/2010, 146.000 χλμ, 1.498 cc, 95 bhp, Αυτόματο, Βενζίνη"
error,,
error,,
error,,
error,,
error,,
error,,
error,,
error,,
error,,
error,,
error,,
Volvo S40 '98 ΙΔΙΩΤΗ*,1990.0,"3/1998, 139.000 χλμ, 1.588 cc, 105 bhp, Βενζίνη"
error,,
Daewoo Lanos '01 1.4  ΙΔΙΩΤΗ*,1990.0,"5/2001, 217.000 χλμ, 1.349 cc, 76 bhp, Βενζίνη"
Renault Captur '19 ΕΓΓΥΗΣΗ ΑΝΤΙΠΡΟΣΩΠΕΙΑΣ,13950.0,"1/2019, 49.350 χλμ, 1.461 cc, 90 bhp, Πετρέλαιο"
Honda Civic '16  1.6 i-DTEC Elegance (ΕΛΛΗΝΙΚΟ 1o ΧΕΡΙ),14999.0,"8/2016, 148.130 χλμ, 1.597 cc, 135 bhp, Πετρέλαιο"
Audi TT '09,14000.0,"6/2009, 120 χλμ, 2.000 cc, 240 bhp, Αυτόματο, Βενζίνη"
Nissan Qashqai '14,15500.0,"3/2014, 162.000 χλμ, 1.200 cc, 117 bhp, Βενζίνη"
error,,
Audi Q3 '18 S-Line Competition,25500.0,"12/2018, 86.500 χλμ, 1.400 cc, 150 bhp, Ημιαυτόματο, Βενζίνη"
Kia Ceed '15,8500.0,"12/2015, 220.000 χλμ, 1.400 cc, 90 bhp, Πετρέλαιο"
error,,
Ford Focus '15,11400.0,"5/2015, 149 χλμ, 1.499 cc, 120 bhp, Πετρέλαιο"
Mazda 323 '93 INJECTION sedan 135 τελη,1700.0,"1/1993, 198.369 χλμ, 1.300 cc, 80 bhp, Βενζίνη"
Mercedes-Benz SLK 200 '06,12500.0,"1/2006, 184.000 χλμ, 1.800 cc, 163 bhp, Αυτόματο, Βενζίνη"
Citroen C4 '12,6900.0,"10/2012, 140.000 χλμ, 1.400 cc, 95 bhp, Βενζίνη"
error,,
Mercedes-Benz GLB 35 AMG '21 4-Matic Premium Plus DCT 8G,75000.0,"3/2021, 26.579 χλμ, 1.994 cc, 306 bhp, Αυτόματο, Βενζίνη"
Citroen C1 '08,4800.0,"3/2008, 103.000 χλμ, 998 cc, 68 bhp, Βενζίνη"
Honda Civic '91,600.0,"1/1991, 270.000 χλμ, 1.343 cc, 75 bhp, Βενζίνη"
Mazda RX-8 '08 Cosmo,14000.0,"12/2008, 30.000 χλμ, 1.308 cc, 231 bhp, Βενζίνη"
Ford Fiesta '18 EcoBoost 1000,12990.0,"9/2018, 111.445 χλμ, 1.000 cc, 125 bhp, Βενζίνη"
Ford Focus '16 Trend,12950.0,"1/2016, 106.202 χλμ, 1.500 cc, 120 bhp, Πετρέλαιο"
Peugeot 308 '15 Bluehdi Panorama (12/2015),10200.0,"12/2015, 149.985 χλμ, 1.600 cc, 120 bhp, Πετρέλαιο"
Ford Focus '16 Lim Trend,13250.0,"1/2016, 111.595 χλμ, 1.500 cc, 120 bhp, Πετρέλαιο"
Ford Fiesta '16 Trend,11500.0,"9/2016, 54.232 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Volkswagen Golf '02 Fsi,1999.0,"1/2002, 220.000 χλμ, 1.600 cc, 120 bhp, Βενζίνη"
Ford Fiesta '16 Trend,10950.0,"11/2016, 57.217 χλμ, 1.250 cc, 82 bhp, Βενζίνη"
Ford Maverick '05,6990.0,"5/2005, 146.454 χλμ, 1.800 cc, 150 bhp, Αέριο(lpg) - βενζίνη"
Bmw 316 '98,2000.0,"1/1998, 250.000 χλμ, 1.600 cc, 102 bhp, Βενζίνη"
Citroen C4 '08,4000.0,"2/2008, 170.000 χλμ, 1.360 cc, 90 bhp, Βενζίνη"
Toyota Aygo '11,5600.0,"1/2011, 172.000 χλμ, 998 cc, 65 bhp, Βενζίνη"
Opel Astra '18 CDTI Innovation Matrix Pan,15500.0,"11/2018, 101.500 χλμ, 1.600 cc, 136 bhp, Αυτόματο, Πετρέλαιο"
Citroen C3 '19,11990.0,"8/2019, 110.065 χλμ, 1.500 cc, 100 bhp, Πετρέλαιο"
Renault Clio '17 15dci,10500.0,"10/2017, 120.411 χλμ, 1.500 cc, 90 bhp, Πετρέλαιο"
Ford Focus '11 Trend,7990.0,"8/2011, 185.000 χλμ, 1.600 cc, 116 bhp, Πετρέλαιο"
Ford EcoSport '16 Titanium,13450.0,"6/2016, 52.340 χλμ, 1.000 cc, 125 bhp, Βενζίνη"
Chevrolet Cruze '09,6000.0,"5/2009, 187.630 χλμ, 1.598 cc, 113 bhp, Βενζίνη"
error,,
Ford Fiesta '17 Titanium,10950.0,"3/2017, 116.500 χλμ, 1.500 cc, 95 bhp, Πετρέλαιο"
Ford Fiesta '19  1.5 TDCi Vignale,15990.0,"7/2019, 79.433 χλμ, 1.500 cc, 120 bhp, Πετρέλαιο"
Volkswagen Beetle (New) '09 Beetle,6200.0,"8/2009, 154.000 χλμ, 1.400 cc, 75 bhp, Βενζίνη"
Audi A6 '06 3.2 FSI quattro automatic,7000.0,"1/2006, 256.000 χλμ, 3.200 cc, 265 bhp, Αυτόματο, Αέριο(lpg) - βενζίνη"
Mercedes-Benz E 220 '00 ELEGANCE,2300.0,"1/2000, 160.000 χλμ, 2.000 cc, 130 bhp, Βενζίνη"
Ford Fiesta '16 SYNC Edition,10950.0,"1/2016, 75.867 χλμ, 1.000 cc, 101 bhp, Βενζίνη"
Toyota Celica '07  1.8 TS,9300.0,"2/2007, 145.230 χλμ, 1.800 cc, 192 bhp, Βενζίνη"
Bmw X2 '19  sDrive18i,30000.0,"7/2019, 56.283 χλμ, 1.499 cc, 140 bhp, Αυτόματο, Βενζίνη"
Toyota Avensis '05,3900.0,"11/2005, 310.000 χλμ, 1.600 cc, 110 bhp, Αέριο(lpg) - βενζίνη"
Opel Corsa '23 Gs-line,23000.0,"5/2023, 20.500 χλμ, 1.200 cc, 130 bhp, Αυτόματο, Βενζίνη"
Mercedes-Benz E 220 '15,34890.0,"9/2015, 150 χλμ, 2.200 cc, 180 bhp, Αυτόματο, Πετρέλαιο"
Mercedes-Benz C 200 '02,4900.0,"1/2002, 227.245 χλμ, 1.800 cc, 163 bhp, Βενζίνη"
Volkswagen Polo '19 R-LINE DSG 1.5 TSI 150PS EVO,22500.0,"5/2019, 44.298 χλμ, 1.500 cc, 150 bhp, Αυτόματο, Βενζίνη"
Ford Mustang '16 CABRIO  TELH 2024,38890.0,"11/2016, 78.000 χλμ, 2.300 cc, 320 bhp, Αυτόματο, Βενζίνη"
Audi TT '09 TELH 2024/ZANTES/MPEZ DERMA,13890.0,"1/2009, 187 χλμ, 200 cc, 280 bhp, Βενζίνη"
Opel Vectra '06 1 χέρι Full Extra + κοτσαδόρος,5500.0,"6/2006, 265 χλμ, 1.800 cc, 140 bhp, Βενζίνη"
error,,
Peugeot 2008 '16 1.2 Auto-Navi-Panorama,14850.0,"11/2016, 99.600 χλμ, 1.200 cc, 110 bhp, Αυτόματο, Βενζίνη"
error,,
Opel GT '08 ΤΕΛΗ 2024 Cabrio  GM ORIG.,7999.0,"4/2008, 2.000 cc, 300 bhp, Βενζίνη"
error,,
Mercedes-Benz C 300 '21,42900.0,"8/2021, 86.000 χλμ, 1.950 cc, 307 bhp, Αυτόματο, Υβριδικό plug-in πετρέλαιο, 60 χλμ"
error,,
error,,
error,,
error,,
Lancia Ypsilon '13 1.3 diesel ελληνικης αντιπροσωπειας!!!!!!!,6499.0,"2/2013, 225.000 χλμ, 1.248 cc, 95 bhp, Πετρέλαιο"
error,,
error,,
error,,
error,,
error,,
error,,
error,,
Audi Q3 '13 DIESEL 2.0 TDI,13990.0,"11/2013, 233.000 χλμ, 2.000 cc, 140 bhp, Πετρέλαιο"
error,,
error,,
error,,
error,,
error,,
error,,
error,,
Toyota Land Cruiser '04 Prado,16000.0,"11/2004, 345.000 χλμ, 3.950 cc, 250 bhp, Αυτόματο, Αέριο(lpg) - βενζίνη"
Mini Cooper D '13 One D - Diesel,9500.0,"2/2013, 149.000 χλμ, 1.598 cc, 95 bhp, Πετρέλαιο"
Tesla Model S '23 Plaid,103000.0,"1/2023, 7.800 χλμ, 761 kw, 1.020 bhp, Αυτόματο, Ηλεκτρικό"
Toyota Land Cruiser '04 Prado,16000.0,"11/2004, 345.000 χλμ, 3.950 cc, 250 bhp, Αυτόματο, Αέριο(lpg) - βενζίνη"
Opel Corsa '11 DIESEL 1.3 ECOFLEX,5300.0,"6/2011, 155.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
error,,
error,,
error,,
Bmw X5 '01,7800.0,"4/2001, 221.000 χλμ, 3.000 cc, 231 bhp, Βενζίνη"
error,,
Alfa Romeo Alfa 159 '09 Ti,6800.0,"12/2009, 157.000 χλμ, 1.800 cc, 140 bhp, Βενζίνη"
error,,
Renault Scenic '07,3000.0,"4/2007, 287.187 χλμ, 1.998 cc, 101 bhp, Βενζίνη"
error,,
error,,
Bmw X1 '17,25850.0,"7/2017, 134.000 χλμ, 1.496 cc, 150 bhp, Πετρέλαιο"
Peugeot 3008 '10 1.6,5500.0,"1/2010, 147.000 χλμ, 1.600 cc, 150 bhp, Βενζίνη"
error,,
error,,
error,,
error,,
"Land Rover Range Rover Evoque '14 DIESEL PURE,140KW SD4 4X4",23500.0,"1/2014, 147.000 χλμ, 2.179 cc, 190 bhp, Πετρέλαιο"
Opel Corsa '17 ECO FLEX 95 PS EURO 6,10490.0,"1/2017, 118.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
"Renault Kadjar '16 1,6 BOSE EDITION 4x4/PANORAMA/EURO6/ΚΑΜΕΡΑ/XENON",18300.0,"4/2016, 139.320 χλμ, 1.600 cc, 131 bhp, Πετρέλαιο"
Opel Corsa '16  Van 1.3 CDTI,7000.0,"8/2016, 84.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mercedes-Benz A 200 '13 AMG LINE 7DCT,17650.0,"1/2013, 230.000 χλμ, 1.796 cc, 136 bhp, Αυτόματο, Πετρέλαιο"
DS DS4 '23 BlueHDi 130 Performance,37800.0,"2/2023, 8.500 χλμ, 1.500 cc, 130 bhp, Αυτόματο, Πετρέλαιο"
Ford Mustang '23 The Last official Greek V8 GT,110000.0,"9/2023, 1.250 χλμ, 5.000 cc, 480 bhp, Αυτόματο, Βενζίνη"
error,,
Ford Ranger '16 ΜΙΑΜΙΣΗ ΚΑΜΠΙΜΑ 200PS WILD TRAK,23800.0,"1/2016, 154.210 χλμ, 3.200 cc, 200 bhp, Πετρέλαιο"
Renault Megane '02,3500.0,"1/2002, 94.000 χλμ, 1.600 cc, 110 bhp, Βενζίνη"
Ford Transit Custom '17 L2 MAXI 2 ΣΥΡΟΜΕΝΕΣ EURO 6,16900.0,"12/2017, 181.000 χλμ, 2.000 cc, 130 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Opel Combo '18 MAXI 1.6CDTi  EURO6 105PS AC ΜΕ ΡΑΦΙΑ,11900.0,"1/2018, 160.000 χλμ, 1.600 cc, 101 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Ford Transit Custom '17 L2 MAXI 2 ΣΥΡΟΜΕΝΕΣ EURO 6,16900.0,"12/2017, 181.000 χλμ, 2.000 cc, 130 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
"Ford Transit Connect '18 1,5 maxi L2 Euro 6 120PS",14500.0,"1/2018, 167.000 χλμ, 1.500 cc, 120 bhp, Πετρέλαιο"
Mercedes-Benz Sprinter '17 314 CDI  CLIMA EURO 6,100.0,"12/2017, 161.227 χλμ, 2.148 cc, 140 bhp, Πετρέλαιο"
Volkswagen Golf '16 E GOLF HLEKTRIKO GTI PACKET,16990.0,"1/2016, 105 χλμ, 100 kw, 134 bhp, Αυτόματο, Ηλεκτρικό"
Opel Corsa '21 ΜΗΔΕΝΙΚΑ ΤΕΛΗ-102ΗP-ΟΘΟΝΗ-PARKTRONIC,11990.0,"3/2021, 160.000 χλμ, 1.500 cc, 105 bhp, Πετρέλαιο"
Mini Clubman '17 ΑΥΤΟΜΑΤΟ DIESEL ONE D,14800.0,"4/2017, 103.000 χλμ, 1.500 cc, 116 bhp, Αυτόματο, Πετρέλαιο"
Audi A4 '09,11890.0,"1/2009, 220 χλμ, 1.798 cc, 163 bhp, Βενζίνη"
Citroen C1 '16  VTi 72 Feel,8900.0,"1/2016, 60.000 χλμ, 1.000 cc, 72 bhp, Βενζίνη"
Nissan Qashqai+2 '13 TEKNA PANORAMA NAVI CAMERA 360,13400.0,"12/2013, 141.000 χλμ, 1.600 cc, 131 bhp, Πετρέλαιο"
Toyota Yaris '16 VAN(6855+1645ΦΠΑ)ΕΛΛΗΝΙΚΟ!!,8500.0,"8/2016, 195.000 χλμ, 1.400 cc, 90 bhp, Πετρέλαιο"
Opel Corsa '11  1.3 CDTI  Euro5,5900.0,"9/2011, 175.000 χλμ, 1.248 cc, 75 bhp, Πετρέλαιο"
Mitsubishi Canter '17 FUSO 3S13 EURO 6 ΣΤΕΝΟ ΚΑΙ ΚΟΝΤΟ *28000ΧΛΜ*,100.0,"1/2017, 28.000 χλμ, 3.000 cc, 131 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Mitsubishi Canter '12 FUSO 3S13 ΣΤΕΝΟ ΚΑΙ ΚΟΝΤΟ,100.0,"1/2012, 75.600 χλμ, 3.000 cc, 131 bhp, Πετρέλαιο, ΤΙΜΗ ΧΩΡΙΣ ΦΠΑ"
Fiat Doblo '16 ΨΥΓΕΙΟ(9670+2320ΦΠΑ)ΕΛΛΗΝΙΚΟ!!,11990.0,"8/2016, 368.000 χλμ, 1.300 cc, 95 bhp, Πετρέλαιο"
Toyota Yaris '19  1.5 VVT-IE KLIMA/KAMERA/CRUISE CONTROL,12990.0,"1/2019, 135.000 χλμ, 1.497 cc, 115 bhp, Βενζίνη"
Toyota Yaris '16 ACTIVE DIESEL CAMERA,12790.0,"5/2016, 141.000 χλμ, 1.400 cc, 90 bhp, Πετρέλαιο"
Nissan Qashqai '13 TEKNA PANORAMA NAVI CAMERA 360,12990.0,"12/2013, 151.000 χλμ, 1.600 cc, 131 bhp, Πετρέλαιο"
Mini John Cooper Works '17 JOHN WORKS ORIGINAL,21800.0,"7/2017, 100.000 χλμ, 2.000 cc, 231 bhp, Αυτόματο, Βενζίνη"
Hyundai i 20 '16  1.4 Style 101PS KLIMA,12390.0,"1/2016, 120.000 χλμ, 1.400 cc, 101 bhp, Βενζίνη"
Mitsubishi Canter '12 FUSO 3S13 ΣΤΕΝΟ ΚΑΙ ΚΟΝΤΟ *ΑΝΑΤΡΟΠΗ*,100.0,"4/2012, 117.000 χλμ, 3.000 cc, 131 bhp, Πετρέλαιο"
error,,
Bmw 220 Gran Coupé '19 220i//F22/B48 Auto - Navi,30500.0,"7/2019, 55.000 χλμ, 1.998 cc, 192 bhp, Αυτόματο, Βενζίνη"
